chr2.0,marker,cM,bp2.0,diff
CE10_chr1,13486,36.03,4520342,0
CE10_chr1,13485,36.03,4520344,0
CE10_chr1,13471,36.03,4591609,0
CE10_chr1,13470,36.03,4591685,0
CE10_chr1,13469,36.03,4591746,0
CE10_chr1,13468,36.03,4592011,0
CE10_chr1,13467,36.03,4592195,0
CE10_chr1,13464,36.03,4602842,0
CE10_chr1,13463,36.03,4602858,0
CE10_chr1,13462,36.03,4603007,0
CE10_chr1,13436,36.03,4662920,0
CE10_chr1,13435,36.03,4662983,0
CE10_chr1,13431,36.03,4704818,0
CE10_chr1,13430,36.03,4704838,0.53
CE10_chr1,13429,36.56,4704905,0
CE10_chr1,13428,36.56,4704923,0
CE10_chr1,13427,36.56,4705227,0
CE10_chr1,13426,36.56,4705485,0
CE10_chr1,1349,36.56,4795615,0
CE10_chr1,1350,36.56,4795739,0
CE10_chr1,1351,36.56,4795743,0
CE10_chr1,1352,36.56,4795786,0
CE10_chr1,1353,36.56,4796095,0
CE10_chr1,1354,36.56,4797331,0.54
CE10_chr1,1357,37.1,4818738,0
CE10_chr1,1358,37.1,4818922,0
CE10_chr1,1359,37.1,4818943,0
CE10_chr1,1360,37.1,4819440,0
CE10_chr1,1361,37.1,4819443,0
CE10_chr1,1362,37.1,4819482,0
CE10_chr1,1363,37.1,4829034,0
CE10_chr1,1364,37.1,4829216,0
CE10_chr1,1365,37.1,4831664,0
CE10_chr1,1366,37.1,4832006,0
CE10_chr1,1367,37.1,4832011,0
CE10_chr1,1368,37.1,4832104,0
CE10_chr1,1369,37.1,4832219,0
CE10_chr1,1370,37.1,4832279,0
CE10_chr1,1371,37.1,4832326,0
CE10_chr1,1372,37.1,4832549,0
CE10_chr1,1373,37.1,4832557,0
CE10_chr1,1374,37.1,4858284,0
CE10_chr1,1375,37.1,4858304,0
CE10_chr1,1376,37.1,4858344,0
CE10_chr1,1377,37.1,4858346,0
CE10_chr1,1378,37.1,4858399,0
CE10_chr1,1379,37.1,4858413,0
CE10_chr1,1380,37.1,4858446,0
CE10_chr1,1381,37.1,4865500,0
CE10_chr1,1382,37.1,4865637,0
CE10_chr1,1383,37.1,4865729,0
CE10_chr1,1384,37.1,4865895,0
CE10_chr1,1385,37.1,4865945,0
CE10_chr1,1386,37.1,4865969,0
CE10_chr1,1387,37.1,4866024,0
CE10_chr1,1388,37.1,4866284,0
CE10_chr1,1389,37.1,4866370,0
CE10_chr1,1390,37.1,4866462,0
CE10_chr1,1391,37.1,4870800,0
CE10_chr1,1392,37.1,4870865,0
CE10_chr1,1393,37.1,4870949,0
CE10_chr1,1394,37.1,4871044,0
CE10_chr1,1395,37.1,4871188,0
CE10_chr1,1396,37.1,4871216,0
CE10_chr1,1397,37.1,4872033,0
CE10_chr1,1398,37.1,4872216,0
CE10_chr1,1399,37.1,4872400,0
CE10_chr1,1400,37.1,4872422,0
CE10_chr1,1401,37.1,4872528,0
CE10_chr1,1402,37.1,4872581,0
CE10_chr1,1403,37.1,4879917,0
CE10_chr1,1404,37.1,4879944,0
CE10_chr1,1405,37.1,4905765,0
CE10_chr1,1406,37.1,4905857,0
CE10_chr1,1407,37.1,4906031,0
CE10_chr1,1408,37.1,4906153,0
CE10_chr1,1409,37.1,4906781,0
CE10_chr1,1410,37.1,4907086,0.54
CE10_chr1,1412,37.64,4997031,0
CE10_chr1,1413,37.64,4997325,0
CE10_chr1,1414,37.64,4997788,0.54
CE10_chr1,1415,38.18,4997972,0
CE10_chr1,1416,38.18,4998160,0
CE10_chr1,1417,38.18,4998264,0
CE10_chr1,1466,38.18,5232067,0
CE10_chr1,1471,38.18,5351560,0
CE10_chr1,1472,38.18,5351899,0
CE10_chr1,15435,38.18,5599082,0
CE10_chr1,15436,38.18,5599141,0
CE10_chr1,15437,38.18,5599242,0
CE10_chr1,15438,38.18,5599408,0
CE10_chr1,15439,38.18,5599476,0
CE10_chr1,15448,38.18,5721211,0
CE10_chr1,15449,38.18,5721224,0
CE10_chr1,15450,38.18,5721381,0
CE10_chr1,15451,38.18,5721428,0
CE10_chr1,15452,38.18,5721448,0
CE10_chr1,15453,38.18,5721455,0
CE10_chr1,15454,38.18,5721536,0
CE10_chr1,15455,38.18,5721540,0
CE10_chr1,15456,38.18,5721648,0
CE10_chr1,15457,38.18,5721715,0
CE10_chr1,15474,38.18,5725899,0
CE10_chr1,15475,38.18,5725936,0
CE10_chr1,15476,38.18,5725953,0
CE10_chr1,15477,38.18,5726058,0
CE10_chr1,15478,38.18,5726078,0
CE10_chr1,15479,38.18,5726096,0
CE10_chr1,15480,38.18,5726107,0
CE10_chr1,15481,38.18,5726155,0
CE10_chr1,15482,38.18,5726174,0
CE10_chr1,15483,38.18,5726187,0
CE10_chr1,15484,38.18,5726205,0
CE10_chr1,15485,38.18,5726242,0
CE10_chr1,15486,38.18,5726251,0.54
CE10_chr1,15487,38.72,5746013,0
CE10_chr1,15488,38.72,5786954,0
CE10_chr1,15489,38.72,5787327,0
CE10_chr1,15490,38.72,5787550,0
CE10_chr1,15497,38.72,5817000,0
CE10_chr1,15498,38.72,5817095,0
CE10_chr1,15499,38.72,5817112,0
CE10_chr1,15500,38.72,5817132,0
CE10_chr1,15501,38.72,5817420,0
CE10_chr1,15502,38.72,5817509,0
CE10_chr1,15503,38.72,5817632,0
CE10_chr1,15504,38.72,5817665,0
CE10_chr1,15505,38.72,5822961,0
CE10_chr1,15506,38.72,5823014,0
CE10_chr1,15507,38.72,5823030,0
CE10_chr1,15508,38.72,5823036,0
CE10_chr1,15509,38.72,5823060,0
CE10_chr1,15512,38.72,5867324,0
CE10_chr1,15513,38.72,5867395,0
CE10_chr1,15514,38.72,5867666,0
CE10_chr1,15515,38.72,5867680,0
CE10_chr1,15516,38.72,5867681,0
CE10_chr1,15517,38.72,5867720,0
CE10_chr1,15518,38.72,5896609,0
CE10_chr1,15519,38.72,5896635,0
CE10_chr1,15520,38.72,5896673,0
CE10_chr1,15521,38.72,5896848,0
CE10_chr1,15522,38.72,5896980,0
CE10_chr1,15523,38.72,5897258,0
CE10_chr1,15524,38.72,5897364,0
CE10_chr1,15525,38.72,5945351,0
CE10_chr1,15526,38.72,5945563,0
CE10_chr1,15530,38.72,6057452,0
CE10_chr1,15531,38.72,6057548,0
CE10_chr1,15532,38.72,6057563,0
CE10_chr1,15533,38.72,6057584,0
CE10_chr1,15536,38.72,6093179,0
CE10_chr1,15537,38.72,6093589,0
CE10_chr1,15538,38.72,6093859,0
CE10_chr1,15539,38.72,6093955,0
CE10_chr1,15540,38.72,6094453,0
CE10_chr1,15549,38.72,6238990,0
CE10_chr1,15550,38.72,6239072,0
CE10_chr1,15551,38.72,6239091,0
CE10_chr1,15552,38.72,6239097,0
CE10_chr1,15553,38.72,6239214,0
CE10_chr1,15554,38.72,6239272,0
CE10_chr1,15555,38.72,6239280,0
CE10_chr1,15556,38.72,6239294,0
CE10_chr1,15557,38.72,6239316,0
CE10_chr1,15558,38.72,6239401,0
CE10_chr1,15559,38.72,6239411,0
CE10_chr1,15560,38.72,6239412,0
CE10_chr1,15561,38.72,6239413,0
CE10_chr1,15562,38.72,6239618,0
CE10_chr1,15563,38.72,6239668,0
CE10_chr1,15564,38.72,6239709,0
CE10_chr1,15565,38.72,6239713,0.53
CE10_chr1,15574,39.25,6330892,0
CE10_chr1,15575,39.25,6330962,0
CE10_chr1,15576,39.25,6330982,0
CE10_chr1,15577,39.25,6337680,0
CE10_chr1,15578,39.25,6337957,0
CE10_chr1,15579,39.25,6338248,0
CE10_chr1,15580,39.25,6338560,0
CE10_chr1,15581,39.25,6364742,0
CE10_chr1,15582,39.25,6364806,0
CE10_chr1,15583,39.25,6364945,0
CE10_chr1,15584,39.25,6365148,0
CE10_chr1,15585,39.25,6384241,0
CE10_chr1,15586,39.25,6384846,0
CE10_chr1,15587,39.25,6385242,0
CE10_chr1,15588,39.25,6385267,0
CE10_chr1,15589,39.25,6385362,0
CE10_chr1,15590,39.25,6385473,0
CE10_chr1,15591,39.25,6411825,0
CE10_chr1,15593,39.25,6467829,0
CE10_chr1,15594,39.25,6468351,0
CE10_chr1,15595,39.25,6468366,0
CE10_chr1,15596,39.25,6468868,0
CE10_chr1,15597,39.25,6480562,0
CE10_chr1,15598,39.25,6480847,0
CE10_chr1,15599,39.25,6480877,0
CE10_chr1,15600,39.25,6481044,0
CE10_chr1,15601,39.25,6488231,0
CE10_chr1,15602,39.25,6488238,0
CE10_chr1,15603,39.25,6488361,0
CE10_chr1,15604,39.25,6488373,0
CE10_chr1,15605,39.25,6489558,0
CE10_chr1,15606,39.25,6489706,0
CE10_chr1,15607,39.25,6489825,0.54
CE10_chr1,15608,39.79,6518270,0
CE10_chr1,15609,39.79,6518381,0
CE10_chr1,15610,39.79,6518643,0
CE10_chr1,15611,39.79,6544491,0
CE10_chr1,15612,39.79,6544651,0
CE10_chr1,15613,39.79,6544704,0
CE10_chr1,15614,39.79,6595687,0
CE10_chr1,15616,39.79,6604036,0
CE10_chr1,15617,39.79,6604056,0
CE10_chr1,15618,39.79,6604091,0
CE10_chr1,15619,39.79,6604105,0
CE10_chr1,15620,39.79,6604123,0
CE10_chr1,15621,39.79,6604130,0
CE10_chr1,15622,39.79,6604157,0
CE10_chr1,15623,39.79,6604265,0
CE10_chr1,15624,39.79,6604274,0
CE10_chr1,15625,39.79,6604326,0
CE10_chr1,15626,39.79,6604344,0
CE10_chr1,15627,39.79,6604358,0
CE10_chr1,15628,39.79,6604517,0
CE10_chr1,15629,39.79,6604531,0
CE10_chr1,15630,39.79,6604607,0
CE10_chr1,15631,39.79,6604629,0
CE10_chr1,15632,39.79,6604646,0
CE10_chr1,15633,39.79,6604677,0
CE10_chr1,15634,39.79,6604705,0.54
CE10_chr1,15635,40.33,6835458,0
CE10_chr1,15636,40.33,6835810,0
CE10_chr1,15637,40.33,6838052,0
CE10_chr1,15638,40.33,6875422,0
CE10_chr1,15639,40.33,6875626,0
CE10_chr1,15640,40.33,6875923,0
CE10_chr1,15641,40.33,6875934,0
CE10_chr1,15642,40.33,6875943,0
CE10_chr1,15643,40.33,6875987,0
CE10_chr1,15644,40.33,6876281,0
CE10_chr1,15645,40.33,6876346,0
CE10_chr1,15647,40.33,6891079,0
CE10_chr1,15648,40.33,7226864,0
CE10_chr1,15649,40.33,7226865,0
CE10_chr1,15650,40.33,7226866,0
CE10_chr1,15651,40.33,7226867,0
CE10_chr1,15652,40.33,7259845,0
CE10_chr1,15653,40.33,7259966,0
CE10_chr1,15654,40.33,7260200,0
CE10_chr1,15655,40.33,7260315,0
CE10_chr1,15656,40.33,7260323,0
CE10_chr1,15657,40.33,7313372,0
CE10_chr1,15658,40.33,7313543,0
CE10_chr1,15659,40.33,7344161,0
CE10_chr1,15660,40.33,7344183,0
CE10_chr1,15661,40.33,7344190,0
CE10_chr1,15662,40.33,7451356,0
CE10_chr1,15663,40.33,7451363,0
CE10_chr1,15664,40.33,7451376,0
CE10_chr1,15665,40.33,7451384,0
CE10_chr1,15666,40.33,7451396,0
CE10_chr1,15667,40.33,7451424,0
CE10_chr1,15668,40.33,7451515,0
CE10_chr1,15669,40.33,7451529,0
CE10_chr1,15670,40.33,7451572,0
CE10_chr1,15671,40.33,7451575,0
CE10_chr1,15672,40.33,7451596,0
CE10_chr1,15673,40.33,7451624,0
CE10_chr1,15674,40.33,7451648,0
CE10_chr1,15675,40.33,7451706,0
CE10_chr1,15676,40.33,7451712,0
CE10_chr1,15677,40.33,7451717,0
CE10_chr1,15678,40.33,7451745,0
CE10_chr1,15679,40.33,7452126,0
CE10_chr1,15680,40.33,7452157,0
CE10_chr1,15681,40.33,7452177,0
CE10_chr1,15682,40.33,7452219,0
CE10_chr1,15683,40.33,7452228,0
CE10_chr1,15684,40.33,7452263,0
CE10_chr1,15685,40.33,7452272,0
CE10_chr1,15686,40.33,7452306,0
CE10_chr1,15687,40.33,7452411,0
CE10_chr1,15688,40.33,7452520,0
CE10_chr1,15689,40.33,7452636,0
CE10_chr1,15690,40.33,7452924,0
CE10_chr1,15691,40.33,7503683,0
CE10_chr1,15692,40.33,7525515,0
CE10_chr1,15693,40.33,7525561,0
CE10_chr1,15694,40.33,7525597,0
CE10_chr1,15699,40.33,7541705,0
CE10_chr1,15700,40.33,7541757,0
CE10_chr1,15701,40.33,7541800,0
CE10_chr1,15702,40.33,7542506,0
CE10_chr1,15703,40.33,7542640,0
CE10_chr1,15704,40.33,7542785,0
CE10_chr1,15705,40.33,7627210,0
CE10_chr1,15706,40.33,7636791,0
CE10_chr1,15707,40.33,7694748,0
CE10_chr1,15708,40.33,7801049,0
CE10_chr1,15709,40.33,7801322,0
CE10_chr1,15710,40.33,7801469,0
CE10_chr1,15711,40.33,7808367,0
CE10_chr1,15712,40.33,7809289,0
CE10_chr1,15713,40.33,7826103,0
CE10_chr1,15714,40.33,7826177,0
CE10_chr1,15715,40.33,7826203,0
CE10_chr1,15716,40.33,7826399,0
CE10_chr1,15717,40.33,7826540,0
CE10_chr1,15718,40.33,7826709,0
CE10_chr1,15720,40.33,7830602,0
CE10_chr1,15721,40.33,7832305,0
CE10_chr1,15722,40.33,7832386,0
CE10_chr1,15723,40.33,7832414,0
CE10_chr1,15724,40.33,7832437,0
CE10_chr1,15725,40.33,7862402,0
CE10_chr1,15726,40.33,8081369,0
CE10_chr1,15727,40.33,8081390,0
CE10_chr1,15728,40.33,8081483,0
CE10_chr1,15729,40.33,8081889,0
CE10_chr1,15730,40.33,8081941,0
CE10_chr1,15731,40.33,8082620,0
CE10_chr1,15732,40.33,8082621,0
CE10_chr1,15733,40.33,8085027,0
CE10_chr1,15734,40.33,8085225,0
CE10_chr1,15735,40.33,8085255,0
CE10_chr1,15736,40.33,8085558,0
CE10_chr1,15737,40.33,8085576,0
CE10_chr1,15738,40.33,8085682,0
CE10_chr1,15739,40.33,8085895,0
CE10_chr1,15740,40.33,8085930,0
CE10_chr1,15741,40.33,8086111,0
CE10_chr1,15742,40.33,8086124,0
CE10_chr1,15743,40.33,8116306,0
CE10_chr1,15744,40.33,8116405,0
CE10_chr1,15745,40.33,8116426,0
CE10_chr1,15746,40.33,8116468,0
CE10_chr1,15747,40.33,8116613,0
CE10_chr1,15748,40.33,8116944,0
CE10_chr1,15750,40.33,8177153,0
CE10_chr1,15751,40.33,8177352,0
CE10_chr1,15752,40.33,8190473,0
CE10_chr1,15753,40.33,8190973,0
CE10_chr1,15754,40.33,8191261,0
CE10_chr1,15755,40.33,8282486,0
CE10_chr1,15756,40.33,8282566,0
CE10_chr1,15757,40.33,8282735,0
CE10_chr1,15758,40.33,8282746,0
CE10_chr1,15759,40.33,8282756,0
CE10_chr1,15760,40.33,8282759,0
CE10_chr1,15761,40.33,8282777,0
CE10_chr1,15762,40.33,8282804,0
CE10_chr1,15763,40.33,8282848,0
CE10_chr1,15764,40.33,8283146,0
CE10_chr1,15765,40.33,8283170,0
CE10_chr1,15766,40.33,8283173,0
CE10_chr1,15767,40.33,8283197,0
CE10_chr1,15768,40.33,8283498,0
CE10_chr1,15769,40.33,8283508,0
CE10_chr1,15770,40.33,8283542,0
CE10_chr1,15771,40.33,8283580,0
CE10_chr1,15772,40.33,8283639,0
CE10_chr1,15773,40.33,8283659,0
CE10_chr1,15774,40.33,8283662,0
CE10_chr1,15775,40.33,8283806,0
CE10_chr1,15776,40.33,8301572,0
CE10_chr1,15777,40.33,8301590,0
CE10_chr1,15778,40.33,8301633,0
CE10_chr1,15779,40.33,8304143,0
CE10_chr1,15780,40.33,8304171,0
CE10_chr1,15781,40.33,8376257,0
CE10_chr1,15782,40.33,8376260,0
CE10_chr1,15783,40.33,8376269,0
CE10_chr1,15784,40.33,8376278,0
CE10_chr1,15785,40.33,8376300,0
CE10_chr1,15786,40.33,8376302,0
CE10_chr1,15787,40.33,8376304,0
CE10_chr1,15788,40.33,8376309,0
CE10_chr1,15789,40.33,8376311,0
CE10_chr1,15790,40.33,8376329,0
CE10_chr1,15791,40.33,8376377,0
CE10_chr1,15792,40.33,8376418,0
CE10_chr1,15793,40.33,8376438,0
CE10_chr1,15794,40.33,8376445,0
CE10_chr1,15795,40.33,8376446,0
CE10_chr1,15797,40.33,8440303,0
CE10_chr1,15798,40.33,8492297,0
CE10_chr1,15799,40.33,8507837,0
CE10_chr1,15801,40.33,8508315,0
CE10_chr1,15803,40.33,8601263,0
CE10_chr1,15804,40.33,8601990,0
CE10_chr1,15805,40.33,8639426,0
CE10_chr1,15806,40.33,8639582,0
CE10_chr1,15807,40.33,8641265,0
CE10_chr1,15808,40.33,8641369,0
CE10_chr1,15809,40.33,8641961,0
CE10_chr1,15810,40.33,8649364,0
CE10_chr1,15811,40.33,8649505,0
CE10_chr1,15812,40.33,8649506,0
CE10_chr1,15813,40.33,8649557,0
CE10_chr1,15814,40.33,8649656,0
CE10_chr1,15815,40.33,8649657,0
CE10_chr1,15816,40.33,8649662,0
CE10_chr1,15817,40.33,8649760,0
CE10_chr1,15818,40.33,8656242,0
CE10_chr1,15819,40.33,8656597,0
CE10_chr1,15820,40.33,8661569,0
CE10_chr1,15821,40.33,8661615,0
CE10_chr1,15822,40.33,8661653,0
CE10_chr1,15823,40.33,8662164,0
CE10_chr1,15824,40.33,8662338,0
CE10_chr1,15825,40.33,8668736,0
CE10_chr1,15828,40.33,8677200,0
CE10_chr1,15829,40.33,8683572,0
CE10_chr1,15830,40.33,8683843,1.07
CE10_chr1,11057,41.4,9258511,0
CE10_chr1,11056,41.4,9258752,0
CE10_chr1,11053,41.4,9393380,0
CE10_chr1,11052,41.4,9393398,0
CE10_chr1,11051,41.4,9394024,0
CE10_chr1,11049,41.4,9695308,0
CE10_chr1,11048,41.4,9726958,0
CE10_chr1,11043,41.4,9743579,0
CE10_chr1,11042,41.4,9783935,0
CE10_chr1,11041,41.4,9784090,0
CE10_chr1,11040,41.4,9784149,0
CE10_chr1,11020,41.4,9868087,0
CE10_chr1,11006,41.4,10345038,0
CE10_chr1,11005,41.4,10345160,0
CE10_chr1,11004,41.4,10345231,0
CE10_chr1,11003,41.4,10345615,0
CE10_chr1,11002,41.4,10345663,0
CE10_chr1,10999,41.4,10467291,0
CE10_chr1,10998,41.4,10467317,0
CE10_chr1,10997,41.4,10467329,0
CE10_chr1,10996,41.4,10467530,0
CE10_chr1,10995,41.4,10467930,0
CE10_chr1,10994,41.4,10468068,0
CE10_chr1,10988,41.4,11221350,0
CE10_chr1,10987,41.4,11221663,0
CE10_chr1,10982,41.4,11607772,0
CE10_chr1,10981,41.4,11608181,0
CE10_chr1,10977,41.4,11826975,0
CE10_chr1,10976,41.4,11836071,0
CE10_chr1,10975,41.4,11836229,0
CE10_chr1,10974,41.4,12077450,0
CE10_chr1,10970,41.4,12266994,0
CE10_chr1,10969,41.4,12267079,0
CE10_chr1,10967,41.4,12319316,0
CE10_chr1,10964,41.4,12480874,0
CE10_chr1,10953,41.4,13259639,0
CE10_chr1,10952,41.4,13432554,0
CE10_chr1,10951,41.4,13432579,0
CE10_chr1,10950,41.4,13432584,0
CE10_chr1,10949,41.4,13432620,0
CE10_chr1,10948,41.4,13432646,0
CE10_chr1,10947,41.4,13432714,0
CE10_chr1,10946,41.4,13432728,0
CE10_chr1,10945,41.4,13432910,0
CE10_chr1,10944,41.4,13432911,0
CE10_chr1,10943,41.4,13432979,0
CE10_chr1,10938,41.4,13491023,0
CE10_chr1,10934,41.4,13516801,0
CE10_chr1,10933,41.4,13516975,0
CE10_chr1,10932,41.4,13517182,0
CE10_chr1,10931,41.4,13517189,0
CE10_chr1,10926,41.4,13727298,0
CE10_chr1,10925,41.4,13727330,0
CE10_chr1,10924,41.4,13727374,0
CE10_chr1,10923,41.4,13727381,0
CE10_chr1,10922,41.4,13727758,0
CE10_chr1,10920,41.4,13883369,0
CE10_chr1,10912,41.4,14019835,0
CE10_chr1,5,41.4,14534816,0
CE10_chr1,8,41.4,14702402,0
CE10_chr1,9,41.4,14702481,0
CE10_chr1,10,41.4,14732342,0
CE10_chr1,14,41.4,14894885,0
CE10_chr1,15,41.4,14894984,0
CE10_chr1,16,41.4,14895152,0
CE10_chr1,17,41.4,14895454,0
CE10_chr1,20,41.4,15356818,0
CE10_chr1,21,41.4,15357033,0
CE10_chr1,24,41.4,15458892,0
CE10_chr1,7610,41.4,15684376,0
CE10_chr1,7458,41.4,16294648,0
CE10_chr1,7459,41.4,16294747,0
CE10_chr1,7460,41.4,16295112,0
CE10_chr1,7461,41.4,16367503,0
CE10_chr1,7466,41.4,16452252,0
CE10_chr1,7467,41.4,16452271,0
CE10_chr1,7469,41.4,16573149,0
CE10_chr1,7470,41.4,16573209,0
CE10_chr1,7471,41.4,16573498,0
CE10_chr1,7472,41.4,16573574,0
CE10_chr1,7473,41.4,16573613,0
CE10_chr1,7474,41.4,16574361,0
CE10_chr1,7475,41.4,16633534,0
CE10_chr1,7476,41.4,16633536,0
CE10_chr1,4463,41.4,17133592,0
CE10_chr1,4464,41.4,17134374,0
CE10_chr1,4465,41.4,17186915,0
CE10_chr1,4466,41.4,17187043,0
CE10_chr1,4467,41.4,17187823,0
CE10_chr1,4468,41.4,17187861,0
CE10_chr1,4469,41.4,17188090,0
CE10_chr1,4470,41.4,17213225,0
CE10_chr1,4471,41.4,17458485,0
CE10_chr1,4472,41.4,17459221,0
CE10_chr1,4473,41.4,17459296,0
CE10_chr1,4474,41.4,17459522,0
CE10_chr1,4475,41.4,17487474,0
CE10_chr1,4476,41.4,17491137,0
CE10_chr1,17073,41.4,17878778,0
CE10_chr1,17072,41.4,17878858,0
CE10_chr1,17071,41.4,17879019,0
CE10_chr1,17070,41.4,17879360,0
CE10_chr1,17069,41.4,17879364,0
CE10_chr1,17068,41.4,17879639,0
CE10_chr1,21620,41.4,18226903,0
CE10_chr1,21619,41.4,18227035,0
CE10_chr1,21618,41.4,18227142,0
CE10_chr1,21617,41.4,18227211,0
CE10_chr1,21616,41.4,18227413,0
CE10_chr1,21615,41.4,18297740,0
CE10_chr1,21614,41.4,18297788,0
CE10_chr1,21613,41.4,18297883,0
CE10_chr1,21604,41.4,18374989,0
CE10_chr1,21603,41.4,18375574,0
CE10_chr1,21597,41.4,18511393,0
CE10_chr1,21596,41.4,18511809,0
CE10_chr1,21595,41.4,18511894,0
CE10_chr1,21594,41.4,18511902,0
CE10_chr1,21593,41.4,18511903,0
CE10_chr1,21592,41.4,18511906,0
CE10_chr1,21590,41.4,18736379,0
CE10_chr1,21584,41.4,19037150,0
CE10_chr1,21583,41.4,19037459,0
CE10_chr1,21582,41.4,19037460,0
CE10_chr1,21581,41.4,19037935,0
CE10_chr1,15846,41.4,19426160,0
CE10_chr1,15847,41.4,19426449,0
CE10_chr1,15848,41.4,19426615,0
CE10_chr1,15849,41.4,19430864,0
CE10_chr1,15850,41.4,19430976,0
CE10_chr1,17084,41.4,19829662,0
CE10_chr1,17083,41.4,19829693,0
CE10_chr1,15890,41.4,20862917,0
CE10_chr1,15888,41.4,20865066,0
CE10_chr1,15887,41.4,20865177,0
CE10_chr1,15885,41.4,20894411,0
CE10_chr1,15884,41.4,20894618,0
CE10_chr1,15883,41.4,20894699,0
CE10_chr1,15882,41.4,20894863,0
CE10_chr1,20714,41.4,21841555,0
CE10_chr1,20715,41.4,21845657,0
CE10_chr1,20716,41.4,21846748,0
CE10_chr1,22104,41.4,24465017,0
CE10_chr1,22103,41.4,24567305,0
CE10_chr1,22100,41.4,24936126,0
CE10_chr1,22099,41.4,24936194,0
CE10_chr1,22098,41.4,24936442,0
CE10_chr1,22097,41.4,24936528,0
CE10_chr1,22096,41.4,24936547,0
CE10_chr1,22095,41.4,24936607,0
CE10_chr1,22094,41.4,24956062,0
CE10_chr1,22091,41.4,24965043,0
CE10_chr1,22090,41.4,25001950,0
CE10_chr1,22089,41.4,25002314,0
CE10_chr1,22088,41.4,25002469,0
CE10_chr1,22087,41.4,25034559,0
CE10_chr1,22086,41.4,25034582,0
CE10_chr1,22085,41.4,25034700,0
CE10_chr1,22084,41.4,25035050,0
CE10_chr1,22083,41.4,25035329,0
CE10_chr1,22082,41.4,25035341,0
CE10_chr1,22081,41.4,25225955,0
CE10_chr1,22080,41.4,25226011,0
CE10_chr1,22079,41.4,25226579,0
CE10_chr1,3724,41.4,25301939,0
CE10_chr1,3725,41.4,25301941,0
CE10_chr1,3726,41.4,25302198,0
CE10_chr1,3727,41.4,25302837,0
CE10_chr1,15878,41.4,25982497,0
CE10_chr1,15877,41.4,25982511,0
CE10_chr1,15876,41.4,26313046,0
CE10_chr1,15875,41.4,26313342,0
CE10_chr1,15874,41.4,26313458,0
CE10_chr1,15868,41.4,26875524,0
CE10_chr1,15867,41.4,26875789,0
CE10_chr1,15866,41.4,26875802,0
CE10_chr1,15865,41.4,26876159,0
CE10_chr1,15864,41.4,26876217,0
CE10_chr1,19325,41.4,27400748,0
CE10_chr1,19324,41.4,27400959,0
CE10_chr1,19323,41.4,27401006,0
CE10_chr1,19321,41.4,27402256,0
CE10_chr1,19320,41.4,27402271,0
CE10_chr1,4658,41.4,28503136,0
CE10_chr1,4660,41.4,28616101,0
CE10_chr1,4661,41.4,28616111,0
CE10_chr1,4662,41.4,28616346,0
CE10_chr1,4663,41.4,28616468,0
CE10_chr1,4664,41.4,28617201,0
CE10_chr1,4669,41.4,28931610,0
CE10_chr1,4670,41.4,28931947,0
CE10_chr1,4671,41.4,28944528,0
CE10_chr1,4680,41.4,29181894,0
CE10_chr1,4681,41.4,29242700,0
CE10_chr1,4685,41.4,29244082,0
CE10_chr1,4689,41.4,29636074,0
CE10_chr1,4690,41.4,29636325,0
CE10_chr1,4691,41.4,29636481,0
CE10_chr1,4694,41.4,29882978,0
CE10_chr1,4697,41.4,29884170,0
CE10_chr1,4698,41.4,29884186,0
CE10_chr1,4701,41.4,30007637,0
CE10_chr1,4702,41.4,30007930,0
CE10_chr1,4703,41.4,30074000,0
CE10_chr1,4704,41.4,30074349,0
CE10_chr1,4705,41.4,30074423,0
CE10_chr1,4706,41.4,30280232,0
CE10_chr1,4707,41.4,30280913,0
CE10_chr1,4708,41.4,30291802,0
CE10_chr1,4709,41.4,30292081,0
CE10_chr1,4710,41.4,30292103,0
CE10_chr1,4711,41.4,30292125,0
CE10_chr1,4712,41.4,30292319,0
CE10_chr1,4717,41.4,30316239,0
CE10_chr1,4718,41.4,30316401,0
CE10_chr1,4719,41.4,30316570,0
CE10_chr1,4720,41.4,30316691,0
CE10_chr1,4721,41.4,30316958,0
CE10_chr1,4722,41.4,30317000,0
CE10_chr1,4723,41.4,30317113,0
CE10_chr1,4724,41.4,30317404,0
CE10_chr1,4725,41.4,30317594,0
CE10_chr1,4727,41.4,30704392,0
CE10_chr1,4728,41.4,30704742,0
CE10_chr1,4729,41.4,30704984,0
CE10_chr1,4961,41.4,30793351,0
CE10_chr1,4960,41.4,30793741,0
CE10_chr1,4957,41.4,30812117,0
CE10_chr1,4956,41.4,30812540,0
CE10_chr1,4955,41.4,30812600,0
CE10_chr1,4954,41.4,30812767,0
CE10_chr1,13236,41.4,30893736,0
CE10_chr1,13235,41.4,30893929,0
CE10_chr1,13234,41.4,30894021,0
CE10_chr1,13233,41.4,30894048,0
CE10_chr1,13217,41.4,31628051,0
CE10_chr1,13216,41.4,32049893,0
CE10_chr1,13213,41.4,32618628,0
CE10_chr1,13212,41.4,32618694,0
CE10_chr1,13209,41.4,32669106,0
CE10_chr1,13208,41.4,32669110,0
CE10_chr1,13207,41.4,32669175,0
CE10_chr1,13206,41.4,32669200,0
CE10_chr1,13205,41.4,32669274,0
CE10_chr1,13204,41.4,32669345,0
CE10_chr1,13203,41.4,32669504,0
CE10_chr1,13202,41.4,32669735,0
CE10_chr1,13201,41.4,32669798,0
CE10_chr1,13200,41.4,32669974,0
