chr2.0,marker,cM,bp2.0
CE10_chr1,1410,37.1,4907086
CE10_chr1,1412,37.64,4997031
CE10_chr1,1413,37.64,4997325
CE10_chr1,1414,37.64,4997788
CE10_chr1,1415,38.18,4997972
CE10_chr1,1416,38.18,4998160
CE10_chr1,1417,38.18,4998264
CE10_chr1,1466,38.18,5232067
CE10_chr1,1471,38.18,5351560
CE10_chr1,1472,38.18,5351899
CE10_chr1,15435,38.18,5599082
CE10_chr1,15436,38.18,5599141
CE10_chr1,15437,38.18,5599242
CE10_chr1,15438,38.18,5599408
CE10_chr1,15439,38.18,5599476
CE10_chr1,15448,38.18,5721211
CE10_chr1,15449,38.18,5721224
CE10_chr1,15450,38.18,5721381
CE10_chr1,15451,38.18,5721428
CE10_chr1,15452,38.18,5721448
CE10_chr1,15453,38.18,5721455
CE10_chr1,15454,38.18,5721536
CE10_chr1,15455,38.18,5721540
CE10_chr1,15456,38.18,5721648
CE10_chr1,15457,38.18,5721715
CE10_chr1,15474,38.18,5725899
CE10_chr1,15475,38.18,5725936
CE10_chr1,15476,38.18,5725953
CE10_chr1,15477,38.18,5726058
CE10_chr1,15478,38.18,5726078
CE10_chr1,15479,38.18,5726096
CE10_chr1,15480,38.18,5726107
CE10_chr1,15481,38.18,5726155
CE10_chr1,15482,38.18,5726174
CE10_chr1,15483,38.18,5726187
CE10_chr1,15484,38.18,5726205
CE10_chr1,15485,38.18,5726242
CE10_chr1,15486,38.18,5726251
CE10_chr1,15487,38.72,5746013
CE10_chr1,15488,38.72,5786954
CE10_chr1,15489,38.72,5787327
CE10_chr1,15490,38.72,5787550
CE10_chr1,15497,38.72,5817000
CE10_chr1,15498,38.72,5817095
CE10_chr1,15499,38.72,5817112
CE10_chr1,15500,38.72,5817132
CE10_chr1,15501,38.72,5817420
CE10_chr1,15502,38.72,5817509
CE10_chr1,15503,38.72,5817632
CE10_chr1,15504,38.72,5817665
CE10_chr1,15505,38.72,5822961
CE10_chr1,15506,38.72,5823014
CE10_chr1,15507,38.72,5823030
CE10_chr1,15508,38.72,5823036
CE10_chr1,15509,38.72,5823060
CE10_chr1,15512,38.72,5867324
CE10_chr1,15513,38.72,5867395
CE10_chr1,15514,38.72,5867666
CE10_chr1,15515,38.72,5867680
CE10_chr1,15516,38.72,5867681
CE10_chr1,15517,38.72,5867720
CE10_chr1,15518,38.72,5896609
CE10_chr1,15519,38.72,5896635
CE10_chr1,15520,38.72,5896673
CE10_chr1,15521,38.72,5896848
CE10_chr1,15522,38.72,5896980
CE10_chr1,15523,38.72,5897258
CE10_chr1,15524,38.72,5897364
CE10_chr1,15525,38.72,5945351
CE10_chr1,15526,38.72,5945563
CE10_chr1,15530,38.72,6057452
CE10_chr1,15531,38.72,6057548
CE10_chr1,15532,38.72,6057563
CE10_chr1,15533,38.72,6057584
CE10_chr1,15536,38.72,6093179
CE10_chr1,15537,38.72,6093589
CE10_chr1,15538,38.72,6093859
CE10_chr1,15539,38.72,6093955
CE10_chr1,15540,38.72,6094453
CE10_chr1,15549,38.72,6238990
CE10_chr1,15550,38.72,6239072
CE10_chr1,15551,38.72,6239091
CE10_chr1,15552,38.72,6239097
CE10_chr1,15553,38.72,6239214
CE10_chr1,15554,38.72,6239272
CE10_chr1,15555,38.72,6239280
CE10_chr1,15556,38.72,6239294
CE10_chr1,15557,38.72,6239316
CE10_chr1,15558,38.72,6239401
CE10_chr1,15559,38.72,6239411
CE10_chr1,15560,38.72,6239412
CE10_chr1,15561,38.72,6239413
CE10_chr1,15562,38.72,6239618
CE10_chr1,15563,38.72,6239668
CE10_chr1,15564,38.72,6239709
CE10_chr1,15565,38.72,6239713
CE10_chr1,15574,39.25,6330892
CE10_chr1,15575,39.25,6330962
CE10_chr1,15576,39.25,6330982
CE10_chr1,15577,39.25,6337680
CE10_chr1,15578,39.25,6337957
CE10_chr1,15579,39.25,6338248
CE10_chr1,15580,39.25,6338560
CE10_chr1,15581,39.25,6364742
CE10_chr1,15582,39.25,6364806
CE10_chr1,15583,39.25,6364945
CE10_chr1,15584,39.25,6365148
CE10_chr1,15585,39.25,6384241
CE10_chr1,15586,39.25,6384846
CE10_chr1,15587,39.25,6385242
CE10_chr1,15588,39.25,6385267
CE10_chr1,15589,39.25,6385362
CE10_chr1,15590,39.25,6385473
CE10_chr1,15591,39.25,6411825
CE10_chr1,15593,39.25,6467829
CE10_chr1,15594,39.25,6468351
CE10_chr1,15595,39.25,6468366
CE10_chr1,15596,39.25,6468868
CE10_chr1,15597,39.25,6480562
CE10_chr1,15598,39.25,6480847
CE10_chr1,15599,39.25,6480877
CE10_chr1,15600,39.25,6481044
CE10_chr1,15601,39.25,6488231
CE10_chr1,15602,39.25,6488238
CE10_chr1,15603,39.25,6488361
CE10_chr1,15604,39.25,6488373
CE10_chr1,15605,39.25,6489558
CE10_chr1,15606,39.25,6489706
CE10_chr1,15607,39.25,6489825
CE10_chr1,15608,39.79,6518270
CE10_chr1,15609,39.79,6518381
CE10_chr1,15610,39.79,6518643
CE10_chr1,15611,39.79,6544491
CE10_chr1,15612,39.79,6544651
CE10_chr1,15613,39.79,6544704
CE10_chr1,15614,39.79,6595687
CE10_chr1,15616,39.79,6604036
CE10_chr1,15617,39.79,6604056
CE10_chr1,15618,39.79,6604091
CE10_chr1,15619,39.79,6604105
CE10_chr1,15620,39.79,6604123
CE10_chr1,15621,39.79,6604130
CE10_chr1,15622,39.79,6604157
CE10_chr1,15623,39.79,6604265
CE10_chr1,15624,39.79,6604274
CE10_chr1,15625,39.79,6604326
CE10_chr1,15626,39.79,6604344
CE10_chr1,15627,39.79,6604358
CE10_chr1,15628,39.79,6604517
CE10_chr1,15629,39.79,6604531
CE10_chr1,15630,39.79,6604607
CE10_chr1,15631,39.79,6604629
CE10_chr1,15632,39.79,6604646
CE10_chr1,15633,39.79,6604677
CE10_chr1,15634,39.79,6604705
CE10_chr1,15635,40.33,6835458
CE10_chr1,15636,40.33,6835810
CE10_chr1,15637,40.33,6838052
CE10_chr1,15638,40.33,6875422
CE10_chr1,15639,40.33,6875626
CE10_chr1,15640,40.33,6875923
CE10_chr1,15641,40.33,6875934
CE10_chr1,15642,40.33,6875943
CE10_chr1,15643,40.33,6875987
CE10_chr1,15644,40.33,6876281
CE10_chr1,15645,40.33,6876346
CE10_chr1,15647,40.33,6891079
CE10_chr1,15648,40.33,7226864
CE10_chr1,15649,40.33,7226865
CE10_chr1,15650,40.33,7226866
CE10_chr1,15651,40.33,7226867
CE10_chr1,15652,40.33,7259845
CE10_chr1,15653,40.33,7259966
CE10_chr1,15654,40.33,7260200
CE10_chr1,15655,40.33,7260315
CE10_chr1,15656,40.33,7260323
CE10_chr1,15657,40.33,7313372
CE10_chr1,15658,40.33,7313543
CE10_chr1,15659,40.33,7344161
CE10_chr1,15660,40.33,7344183
CE10_chr1,15661,40.33,7344190
CE10_chr1,15662,40.33,7451356
CE10_chr1,15663,40.33,7451363
CE10_chr1,15664,40.33,7451376
CE10_chr1,15665,40.33,7451384
CE10_chr1,15666,40.33,7451396
CE10_chr1,15667,40.33,7451424
CE10_chr1,15668,40.33,7451515
CE10_chr1,15669,40.33,7451529
CE10_chr1,15670,40.33,7451572
CE10_chr1,15671,40.33,7451575
CE10_chr1,15672,40.33,7451596
CE10_chr1,15673,40.33,7451624
CE10_chr1,15674,40.33,7451648
CE10_chr1,15675,40.33,7451706
CE10_chr1,15676,40.33,7451712
CE10_chr1,15677,40.33,7451717
CE10_chr1,15678,40.33,7451745
CE10_chr1,15679,40.33,7452126
CE10_chr1,15680,40.33,7452157
CE10_chr1,15681,40.33,7452177
CE10_chr1,15682,40.33,7452219
CE10_chr1,15683,40.33,7452228
CE10_chr1,15684,40.33,7452263
CE10_chr1,15685,40.33,7452272
CE10_chr1,15686,40.33,7452306
CE10_chr1,15687,40.33,7452411
CE10_chr1,15688,40.33,7452520
CE10_chr1,15689,40.33,7452636
CE10_chr1,15690,40.33,7452924
CE10_chr1,15691,40.33,7503683
CE10_chr1,15692,40.33,7525515
CE10_chr1,15693,40.33,7525561
CE10_chr1,15694,40.33,7525597
CE10_chr1,15699,40.33,7541705
CE10_chr1,15700,40.33,7541757
CE10_chr1,15701,40.33,7541800
CE10_chr1,15702,40.33,7542506
CE10_chr1,15703,40.33,7542640
CE10_chr1,15704,40.33,7542785
CE10_chr1,15705,40.33,7627210
CE10_chr1,15706,40.33,7636791
CE10_chr1,15707,40.33,7694748
CE10_chr1,15708,40.33,7801049
CE10_chr1,15709,40.33,7801322
CE10_chr1,15710,40.33,7801469
CE10_chr1,15711,40.33,7808367
CE10_chr1,15712,40.33,7809289
CE10_chr1,15713,40.33,7826103
CE10_chr1,15714,40.33,7826177
CE10_chr1,15715,40.33,7826203
CE10_chr1,15716,40.33,7826399
CE10_chr1,15717,40.33,7826540
CE10_chr1,15718,40.33,7826709
CE10_chr1,15720,40.33,7830602
CE10_chr1,15721,40.33,7832305
CE10_chr1,15722,40.33,7832386
CE10_chr1,15723,40.33,7832414
CE10_chr1,15724,40.33,7832437
CE10_chr1,15725,40.33,7862402
CE10_chr1,15726,40.33,8081369
CE10_chr1,15727,40.33,8081390
CE10_chr1,15728,40.33,8081483
CE10_chr1,15729,40.33,8081889
CE10_chr1,15730,40.33,8081941
CE10_chr1,15731,40.33,8082620
CE10_chr1,15732,40.33,8082621
CE10_chr1,15733,40.33,8085027
CE10_chr1,15734,40.33,8085225
CE10_chr1,15735,40.33,8085255
CE10_chr1,15736,40.33,8085558
CE10_chr1,15737,40.33,8085576
CE10_chr1,15738,40.33,8085682
CE10_chr1,15739,40.33,8085895
CE10_chr1,15740,40.33,8085930
CE10_chr1,15741,40.33,8086111
CE10_chr1,15742,40.33,8086124
CE10_chr1,15743,40.33,8116306
CE10_chr1,15744,40.33,8116405
CE10_chr1,15745,40.33,8116426
CE10_chr1,15746,40.33,8116468
CE10_chr1,15747,40.33,8116613
CE10_chr1,15748,40.33,8116944
CE10_chr1,15750,40.33,8177153
CE10_chr1,15751,40.33,8177352
CE10_chr1,15752,40.33,8190473
CE10_chr1,15753,40.33,8190973
CE10_chr1,15754,40.33,8191261
CE10_chr1,15755,40.33,8282486
CE10_chr1,15756,40.33,8282566
CE10_chr1,15757,40.33,8282735
CE10_chr1,15758,40.33,8282746
CE10_chr1,15759,40.33,8282756
CE10_chr1,15760,40.33,8282759
CE10_chr1,15761,40.33,8282777
CE10_chr1,15762,40.33,8282804
CE10_chr1,15763,40.33,8282848
CE10_chr1,15764,40.33,8283146
CE10_chr1,15765,40.33,8283170
CE10_chr1,15766,40.33,8283173
CE10_chr1,15767,40.33,8283197
CE10_chr1,15768,40.33,8283498
CE10_chr1,15769,40.33,8283508
CE10_chr1,15770,40.33,8283542
CE10_chr1,15771,40.33,8283580
CE10_chr1,15772,40.33,8283639
CE10_chr1,15773,40.33,8283659
CE10_chr1,15774,40.33,8283662
CE10_chr1,15775,40.33,8283806
CE10_chr1,15776,40.33,8301572
CE10_chr1,15777,40.33,8301590
CE10_chr1,15778,40.33,8301633
CE10_chr1,15779,40.33,8304143
CE10_chr1,15780,40.33,8304171
CE10_chr1,15781,40.33,8376257
CE10_chr1,15782,40.33,8376260
CE10_chr1,15783,40.33,8376269
CE10_chr1,15784,40.33,8376278
CE10_chr1,15785,40.33,8376300
CE10_chr1,15786,40.33,8376302
CE10_chr1,15787,40.33,8376304
CE10_chr1,15788,40.33,8376309
CE10_chr1,15789,40.33,8376311
CE10_chr1,15790,40.33,8376329
CE10_chr1,15791,40.33,8376377
CE10_chr1,15792,40.33,8376418
CE10_chr1,15793,40.33,8376438
CE10_chr1,15794,40.33,8376445
CE10_chr1,15795,40.33,8376446
CE10_chr1,15797,40.33,8440303
CE10_chr1,15798,40.33,8492297
CE10_chr1,15799,40.33,8507837
CE10_chr1,15801,40.33,8508315
CE10_chr1,15803,40.33,8601263
CE10_chr1,15804,40.33,8601990
CE10_chr1,15805,40.33,8639426
CE10_chr1,15806,40.33,8639582
CE10_chr1,15807,40.33,8641265
CE10_chr1,15808,40.33,8641369
CE10_chr1,15809,40.33,8641961
CE10_chr1,15810,40.33,8649364
CE10_chr1,15811,40.33,8649505
CE10_chr1,15812,40.33,8649506
CE10_chr1,15813,40.33,8649557
CE10_chr1,15814,40.33,8649656
CE10_chr1,15815,40.33,8649657
CE10_chr1,15816,40.33,8649662
CE10_chr1,15817,40.33,8649760
CE10_chr1,15818,40.33,8656242
CE10_chr1,15819,40.33,8656597
CE10_chr1,15820,40.33,8661569
CE10_chr1,15821,40.33,8661615
CE10_chr1,15822,40.33,8661653
CE10_chr1,15823,40.33,8662164
CE10_chr1,15824,40.33,8662338
CE10_chr1,15825,40.33,8668736
CE10_chr1,15828,40.33,8677200
CE10_chr1,15829,40.33,8683572
CE10_chr1,15830,40.33,8683843
CE10_chr1,15878,40.33,25982497
CE10_chr1,15877,40.33,25982511
CE10_chr1,15876,40.87,26313046
CE10_chr1,15875,40.87,26313342
CE10_chr1,15874,40.87,26313458
CE10_chr1,15868,40.87,26875524
CE10_chr1,15867,40.87,26875789
CE10_chr1,15866,40.87,26875802
CE10_chr1,15865,40.87,26876159
CE10_chr1,15864,40.87,26876217
CE10_chr1,17068,40.87,17879639
CE10_chr1,17069,40.87,17879364
CE10_chr1,17070,40.87,17879360
CE10_chr1,17071,40.87,17879019
CE10_chr1,17072,40.87,17878858
CE10_chr1,17073,40.87,17878778
CE10_chr1,17084,40.87,19829662
CE10_chr1,17083,40.87,19829693
CE10_chr1,21620,40.87,18226903
CE10_chr1,21619,40.87,18227035
CE10_chr1,21618,40.87,18227142
CE10_chr1,21617,40.87,18227211
CE10_chr1,21616,40.87,18227413
CE10_chr1,21615,40.87,18297740
CE10_chr1,21614,40.87,18297788
CE10_chr1,21613,40.87,18297883
CE10_chr1,21604,40.87,18374989
CE10_chr1,21603,40.87,18375574
CE10_chr1,21597,40.87,18511393
CE10_chr1,21596,40.87,18511809
CE10_chr1,21595,40.87,18511894
CE10_chr1,21594,40.87,18511902
CE10_chr1,21593,40.87,18511903
CE10_chr1,21592,40.87,18511906
CE10_chr1,21590,40.87,18736379
CE10_chr1,21584,40.87,19037150
CE10_chr1,21583,40.87,19037459
CE10_chr1,21582,40.87,19037460
CE10_chr1,21581,40.87,19037935
CE10_chr1,20,40.87,15356818
CE10_chr1,21,40.87,15357033
CE10_chr1,24,40.87,15458892
CE10_chr1,4476,40.87,17491137
CE10_chr1,4475,40.87,17487474
CE10_chr1,4474,40.87,17459522
CE10_chr1,4473,40.87,17459296
CE10_chr1,4472,40.87,17459221
CE10_chr1,4471,40.87,17458485
CE10_chr1,4470,40.87,17213225
CE10_chr1,4469,40.87,17188090
CE10_chr1,4468,40.87,17187861
CE10_chr1,4467,40.87,17187823
CE10_chr1,4466,40.87,17187043
CE10_chr1,4465,40.87,17186915
CE10_chr1,4464,40.87,17134374
CE10_chr1,4463,40.87,17133592
CE10_chr1,4729,40.87,30704984
CE10_chr1,4728,40.87,30704742
CE10_chr1,4727,40.87,30704392
CE10_chr1,4725,40.87,30317594
CE10_chr1,4724,40.87,30317404
CE10_chr1,4723,40.87,30317113
CE10_chr1,4722,40.87,30317000
CE10_chr1,4721,40.87,30316958
CE10_chr1,4720,40.87,30316691
CE10_chr1,4719,40.87,30316570
CE10_chr1,4718,40.87,30316401
CE10_chr1,4717,40.87,30316239
CE10_chr1,4712,40.87,30292319
CE10_chr1,4711,40.87,30292125
CE10_chr1,4710,40.87,30292103
CE10_chr1,4709,40.87,30292081
CE10_chr1,4708,40.87,30291802
CE10_chr1,4707,40.87,30280913
CE10_chr1,4706,40.87,30280232
CE10_chr1,4705,40.87,30074423
CE10_chr1,4704,40.87,30074349
CE10_chr1,4703,40.87,30074000
CE10_chr1,4702,40.87,30007930
CE10_chr1,4701,40.87,30007637
CE10_chr1,4698,40.87,29884186
CE10_chr1,4697,40.87,29884170
CE10_chr1,4694,40.87,29882978
CE10_chr1,4691,40.87,29636481
CE10_chr1,4690,40.87,29636325
CE10_chr1,4689,40.87,29636074
CE10_chr1,4685,40.87,29244082
CE10_chr1,4681,40.87,29242700
CE10_chr1,4680,40.87,29181894
CE10_chr1,4671,40.87,28944528
CE10_chr1,4670,40.87,28931947
CE10_chr1,4669,40.87,28931610
CE10_chr1,4664,40.87,28617201
CE10_chr1,4663,40.87,28616468
CE10_chr1,4662,40.87,28616346
CE10_chr1,4661,40.87,28616111
CE10_chr1,4660,40.87,28616101
CE10_chr1,4658,40.87,28503136
CE10_chr1,4954,40.87,30812767
CE10_chr1,4955,40.87,30812600
CE10_chr1,4956,40.87,30812540
CE10_chr1,4957,40.87,30812117
CE10_chr1,4960,40.87,30793741
CE10_chr1,4961,40.87,30793351
CE10_chr1,7476,40.87,16633536
CE10_chr1,7475,40.87,16633534
CE10_chr1,7474,40.87,16574361
CE10_chr1,7473,40.87,16573613
CE10_chr1,7472,40.87,16573574
CE10_chr1,7471,40.87,16573498
CE10_chr1,7470,40.87,16573209
CE10_chr1,7469,40.87,16573149
CE10_chr1,7467,40.87,16452271
CE10_chr1,7466,40.87,16452252
CE10_chr1,7461,40.87,16367503
CE10_chr1,7460,40.87,16295112
CE10_chr1,7459,40.87,16294747
CE10_chr1,7458,40.87,16294648
CE10_chr1,13199,40.87,32670106
CE10_chr1,13200,40.87,32669974
CE10_chr1,13201,40.87,32669798
CE10_chr1,13202,40.87,32669735
CE10_chr1,13203,40.87,32669504
CE10_chr1,13204,40.87,32669345
CE10_chr1,13205,40.87,32669274
CE10_chr1,13206,40.87,32669200
CE10_chr1,13207,40.87,32669175
CE10_chr1,13208,40.87,32669110
CE10_chr1,13209,40.87,32669106
CE10_chr1,13212,40.87,32618694
CE10_chr1,13213,40.87,32618628
CE10_chr1,13216,40.87,32049893
CE10_chr1,13217,40.87,31628051
CE10_chr1,13233,40.87,30894048
CE10_chr1,13234,40.87,30894021
CE10_chr1,13235,40.87,30893929
CE10_chr1,13236,40.87,30893736
CE10_chr1,15846,40.87,19426160
CE10_chr1,15847,40.87,19426449
CE10_chr1,15848,40.87,19426615
CE10_chr1,15849,40.87,19430864
CE10_chr1,15850,40.87,19430976
CE10_chr1,17401,40.87,36630305
CE10_chr1,17400,40.87,36630279
CE10_chr1,17399,40.87,36629912
CE10_chr1,17398,40.87,36629899
CE10_chr1,17397,40.87,36629739
CE10_chr1,17396,40.87,36628682
CE10_chr1,17394,40.87,36586521
CE10_chr1,17393,40.87,36585771
CE10_chr1,17392,40.87,36526090
CE10_chr1,17389,40.87,36300503
CE10_chr1,17388,40.87,36300483
CE10_chr1,17387,40.87,36300336
CE10_chr1,17386,40.87,36273005
CE10_chr1,17385,40.87,36272835
CE10_chr1,17376,40.87,36255006
CE10_chr1,17375,40.87,36254883
CE10_chr1,17373,40.87,36249704
CE10_chr1,20716,40.87,21846748
CE10_chr1,20715,40.87,21845657
CE10_chr1,20714,40.87,21841555
CE10_chr1,22104,40.87,24465017
CE10_chr1,22103,41.4,24567305
CE10_chr1,22100,41.4,24936126
CE10_chr1,22099,41.4,24936194
CE10_chr1,22098,41.4,24936442
CE10_chr1,22097,41.4,24936528
CE10_chr1,22096,41.4,24936547
CE10_chr1,22095,41.4,24936607
CE10_chr1,22094,41.4,24956062
CE10_chr1,22091,41.4,24965043
CE10_chr1,22090,41.4,25001950
CE10_chr1,22089,41.4,25002314
CE10_chr1,22088,41.4,25002469
CE10_chr1,22087,41.4,25034559
CE10_chr1,22086,41.4,25034582
CE10_chr1,22085,41.4,25034700
CE10_chr1,22084,41.4,25035050
CE10_chr1,22083,41.4,25035329
CE10_chr1,22082,41.4,25035341
CE10_chr1,22081,41.4,25225955
CE10_chr1,22080,41.4,25226011
CE10_chr1,22079,41.4,25226579
CE10_chr1,17,41.4,14895454
CE10_chr1,16,41.4,14895152
CE10_chr1,15,41.4,14894984
CE10_chr1,14,41.4,14894885
CE10_chr1,10,41.4,14732342
CE10_chr1,9,41.4,14702481
CE10_chr1,8,41.4,14702402
CE10_chr1,5,41.4,14534816
CE10_chr1,1149,41.4,41572276
CE10_chr1,1150,41.4,41572336
CE10_chr1,1151,41.4,41572722
CE10_chr1,1152,41.4,41572748
CE10_chr1,1153,41.4,41572773
CE10_chr1,1154,41.4,41572982
CE10_chr1,1155,41.4,41573350
CE10_chr1,1156,41.4,41573706
CE10_chr1,1157,41.4,41573730
CE10_chr1,1176,41.4,41676853
CE10_chr1,1177,41.4,41706530
CE10_chr1,1178,41.4,41706596
CE10_chr1,1179,41.4,41706733
CE10_chr1,1180,41.4,41708116
CE10_chr1,1181,41.4,41708122
CE10_chr1,1182,41.4,41708146
CE10_chr1,1183,41.4,41708159
CE10_chr1,1184,41.4,41708167
CE10_chr1,1185,41.4,41708181
CE10_chr1,1186,41.4,41708208
CE10_chr1,1187,41.4,41708211
CE10_chr1,1188,41.4,41708222
CE10_chr1,1189,41.4,41708309
CE10_chr1,1190,41.4,41708420
CE10_chr1,1191,41.4,41708559
CE10_chr1,1192,41.4,41708649
CE10_chr1,1193,41.4,41708704
CE10_chr1,1194,41.4,41729631
CE10_chr1,1195,41.4,41729747
CE10_chr1,1196,41.4,41729769
CE10_chr1,1197,41.4,41729820
CE10_chr1,1198,41.4,41729849
CE10_chr1,1199,41.4,41729868
CE10_chr1,1200,41.4,41729975
CE10_chr1,1201,41.4,41730027
CE10_chr1,1202,41.4,41730033
CE10_chr1,1203,41.4,41730048
CE10_chr1,1204,41.4,41730059
CE10_chr1,1205,41.4,41730099
CE10_chr1,1206,41.4,41730117
CE10_chr1,1207,41.4,41730156
CE10_chr1,1208,41.4,41730176
CE10_chr1,1209,41.4,41730192
CE10_chr1,1210,41.4,41730337
CE10_chr1,1232,41.4,41960876
CE10_chr1,1233,41.4,41960892
CE10_chr1,1234,41.4,41961317
CE10_chr1,1235,41.4,41961459
CE10_chr1,1236,41.4,41961573
CE10_chr1,1237,41.4,41961631
CE10_chr1,1245,41.4,42016664
CE10_chr1,1255,41.4,42045370
CE10_chr1,1256,41.4,42045710
CE10_chr1,1257,41.4,42045768
CE10_chr1,1258,41.4,42056767
CE10_chr1,1259,41.4,42056972
CE10_chr1,1260,41.4,42057539
CE10_chr1,1261,41.4,42057623
CE10_chr1,1264,41.4,42094611
CE10_chr1,1265,41.4,42094641
CE10_chr1,1266,41.4,42094708
CE10_chr1,1267,41.4,42094901
CE10_chr1,1268,41.4,42094966
CE10_chr1,1269,41.4,42095073
CE10_chr1,1270,41.4,42095551
CE10_chr1,1287,41.4,42244842
CE10_chr1,1288,41.4,42244943
CE10_chr1,1289,41.4,42245002
CE10_chr1,1290,41.4,42245425
CE10_chr1,3727,41.4,25302837
CE10_chr1,3726,41.4,25302198
CE10_chr1,3725,41.4,25301941
CE10_chr1,3724,41.4,25301939
CE10_chr1,7610,41.4,15684376
CE10_chr1,11057,41.4,9258511
CE10_chr1,11056,41.4,9258752
CE10_chr1,11053,41.4,9393380
CE10_chr1,11052,41.4,9393398
CE10_chr1,11051,41.4,9394024
CE10_chr1,11049,41.4,9695308
CE10_chr1,11048,41.4,9726958
CE10_chr1,11043,41.4,9743579
CE10_chr1,11042,41.4,9783935
CE10_chr1,11041,41.4,9784090
CE10_chr1,11040,41.4,9784149
CE10_chr1,11020,41.4,9868087
CE10_chr1,11006,41.4,10345038
CE10_chr1,11005,41.4,10345160
CE10_chr1,11004,41.4,10345231
CE10_chr1,11003,41.4,10345615
CE10_chr1,11002,41.4,10345663
CE10_chr1,10999,41.4,10467291
CE10_chr1,10998,41.4,10467317
CE10_chr1,10997,41.4,10467329
CE10_chr1,10996,41.4,10467530
CE10_chr1,10995,41.4,10467930
CE10_chr1,10994,41.4,10468068
CE10_chr1,10988,41.4,11221350
CE10_chr1,10987,41.4,11221663
CE10_chr1,10982,41.4,11607772
CE10_chr1,10981,41.4,11608181
CE10_chr1,10977,41.4,11826975
CE10_chr1,10976,41.4,11836071
CE10_chr1,10975,41.4,11836229
CE10_chr1,10974,41.4,12077450
CE10_chr1,10970,41.4,12266994
CE10_chr1,10969,41.4,12267079
CE10_chr1,10967,41.4,12319316
CE10_chr1,10964,41.4,12480874
CE10_chr1,10953,41.4,13259639
CE10_chr1,10952,41.4,13432554
CE10_chr1,10951,41.4,13432579
CE10_chr1,10950,41.4,13432584
CE10_chr1,10949,41.4,13432620
CE10_chr1,10948,41.4,13432646
CE10_chr1,10947,41.4,13432714
CE10_chr1,10946,41.4,13432728
CE10_chr1,10945,41.4,13432910
CE10_chr1,10944,41.4,13432911
CE10_chr1,10943,41.4,13432979
CE10_chr1,10938,41.4,13491023
CE10_chr1,10934,41.4,13516801
CE10_chr1,10933,41.4,13516975
CE10_chr1,10932,41.4,13517182
CE10_chr1,10931,41.4,13517189
CE10_chr1,10926,41.4,13727298
CE10_chr1,10925,41.4,13727330
CE10_chr1,10924,41.4,13727374
CE10_chr1,10923,41.4,13727381
CE10_chr1,10922,41.4,13727758
CE10_chr1,10920,41.4,13883369
CE10_chr1,10912,41.4,14019835
CE10_chr1,13366,41.4,36009914
CE10_chr1,13364,41.4,35703307
CE10_chr1,13363,41.4,35697699
CE10_chr1,13362,41.4,35697479
CE10_chr1,13361,41.4,35697383
CE10_chr1,13360,41.4,35697290
CE10_chr1,13359,41.4,35697136
CE10_chr1,13358,41.4,35693767
CE10_chr1,13357,41.4,35693703
CE10_chr1,13356,41.4,35693533
CE10_chr1,13348,41.4,35460261
CE10_chr1,13347,41.4,35405799
CE10_chr1,13346,41.4,35405335
CE10_chr1,13342,41.4,35275546
CE10_chr1,13341,41.4,35275374
CE10_chr1,13334,41.4,34468738
CE10_chr1,13333,41.4,34468617
CE10_chr1,13332,41.4,34468520
CE10_chr1,13331,41.4,34468515
CE10_chr1,13326,41.4,34340080
CE10_chr1,13324,41.4,33377127
CE10_chr1,13323,41.4,33376940
CE10_chr1,13322,41.4,33376707
CE10_chr1,13321,41.4,33376692
CE10_chr1,13320,41.4,33376446
CE10_chr1,15890,41.4,20862917
CE10_chr1,15888,41.4,20865066
CE10_chr1,15887,41.4,20865177
CE10_chr1,15885,41.4,20894411
CE10_chr1,15884,41.4,20894618
CE10_chr1,15883,41.4,20894699
CE10_chr1,15882,41.4,20894863
CE10_chr1,17406,41.4,36818049
CE10_chr1,17407,41.4,36818146
CE10_chr1,17418,41.4,36981758
CE10_chr1,17419,41.4,36981873
CE10_chr1,17420,41.4,36981937
CE10_chr1,17421,41.4,36982129
CE10_chr1,17426,41.4,36993584
CE10_chr1,17428,41.4,37050534
CE10_chr1,17429,41.4,37051001
CE10_chr1,17430,41.4,37051034
CE10_chr1,17431,41.4,37051102
CE10_chr1,17432,41.4,37051200
CE10_chr1,17433,41.4,37051257
CE10_chr1,17434,41.4,37051267
CE10_chr1,17435,41.4,37051377
CE10_chr1,17436,41.4,37051389
CE10_chr1,17437,41.4,37079896
CE10_chr1,17438,41.4,37079906
CE10_chr1,17439,41.4,37079945
CE10_chr1,17440,41.4,37080014
CE10_chr1,17441,41.4,37080047
CE10_chr1,17442,41.4,37080057
CE10_chr1,17443,41.4,37080066
CE10_chr1,17444,41.4,37080361
CE10_chr1,17458,41.4,37391325
CE10_chr1,17464,41.4,37544646
CE10_chr1,17465,41.4,37544916
CE10_chr1,17466,41.4,37545049
CE10_chr1,17467,41.4,37545060
CE10_chr1,17473,41.4,37577986
CE10_chr1,17485,41.4,38056468
CE10_chr1,17490,41.4,38083740
CE10_chr1,17495,41.4,38155861
CE10_chr1,17496,41.4,38155873
CE10_chr1,17497,41.4,38155883
CE10_chr1,17498,41.4,38155886
CE10_chr1,17499,41.4,38155908
CE10_chr1,17500,41.4,38156373
CE10_chr1,17501,41.4,38156393
CE10_chr1,17502,41.4,38156419
CE10_chr1,17503,41.4,38156532
